縣市,行政區,租賃年月日,建物型態,主要用途,租賃層次,總樓層數,建築完成年月,建物面積平方公尺,建物面積坪,房,廳,衛,有無隔間,有無傢俱,有無電梯,出租型態,月租金元,每坪月租金元,案件編號
臺北市,信義區,1140818,住宅大樓(11層含以上有電梯),住家用,二層,12,0870429,168.02,50.83,3,1,1,有,無,有,整棟(戶)出租,31200,614.0,RPTNMLKLQHKGFDA18CC
臺北市,信義區,1140816,公寓(5樓含以下無電梯),住家用,二層,4,0631021,14.88,4.5,5,1,2,有,有,無,分租雅房,14500,3221.0,RPUNMLKLQHKGFDA28CC
臺北市,松山區,1140818,公寓(5樓含以下無電梯),住家用,三層,4,0560926,65.64,19.86,2,2,1,有,有,無,整棟(戶)出租,23000,1158.0,RPVNMLKLQHKGFDA38CC
臺北市,信義區,1140818,公寓(5樓含以下無電梯),住家用,三層,4,0570924,24.18,7.31,4,4,4,有,無,無,分租套房,19000,2598.0,RPWNMLKLQHKGFDA48CC
臺北市,信義區,1140818,公寓(5樓含以下無電梯),住家用,三層,4,0570924,24.18,7.31,4,4,4,有,無,無,分租套房,19000,2598.0,RPXNMLKLQHKGFDA58CC
臺北市,信義區,1140814,店面(店鋪),住家用,一層,7,0681206,153.13,46.32,0,0,1,有,無,有,,91023,1965.0,RPROMLKLQHKGFDA08CC
臺北市,信義區,1140812,公寓(5樓含以下無電梯),住家用,三層,4,0610712,81.03,24.51,3,2,1,有,無,無,整棟(戶)出租,35000,1428.0,RPVOMLKLQHKGFDA48CC
臺北市,信義區,1140815,住宅大樓(11層含以上有電梯),住家用,十一層,16,0851007,80.15,24.25,2,1,1,有,有,有,整棟(戶)出租,31000,1279.0,RPPPMLKLQHKGFDA97CC
臺北市,信義區,1140820,住宅大樓(11層含以上有電梯),住家用,七層,15,0990901,74.46000000000001,22.52,1,2,1,有,有,有,整棟(戶)出租,90160,4003.0,RPQPMLKLQHKGFDA08CC
臺北市,南港區,1140812,公寓(5樓含以下無電梯),住家用,四層,4,0630902,21.32,6.45,4,0,1,有,有,無,分租雅房,9500,1473.0,RPRPMLKLQHKGFDA18CC
臺北市,信義區,1140818,華廈(10層含以下有電梯),住家用,七層,7,0721207,109.29,33.06,3,2,1,有,無,有,整棟(戶)出租,42000,1270.0,RPSPMLKLQHKGFDA28CC
臺北市,松山區,1140812,住宅大樓(11層含以上有電梯),住家用,三層,13,1021216,64.22,19.43,1,1,1,有,有,有,整棟(戶)出租,37800,1946.0,RPTPMLKLQHKGFDA38CC
臺北市,北投區,1140811,華廈(10層含以下有電梯),住家用,八層,8,0670404,47.08,14.24,1,1,1,有,無,有,獨立套房,17000,1194.0,RPPNMLKLQHKGFEA87CC
臺北市,士林區,1140811,公寓(5樓含以下無電梯),住家用,二層,4,0651014,95.69,28.95,3,2,1,有,有,無,整棟(戶)出租,23000,795.0,RPTNMLKLQHKGFEA28CC
臺北市,北投區,1140815,公寓(5樓含以下無電梯),住家用,一層,4,0621005,51.9,15.7,2,2,1,有,有,無,整棟(戶)出租,18000,1147.0,RPVNMLKLQHKGFEA48CC
臺北市,士林區,1140818,住宅大樓(11層含以上有電梯),住家用,六層,12,1050905,296.28999999999996,89.63,3,2,2,有,無,有,整棟(戶)出租,183000,2042.0,RPWNMLKLQHKGFEA58CC
臺北市,士林區,1140815,公寓(5樓含以下無電梯),住家用,二層,4,0611115,94.13,28.47,3,2,1,有,有,無,整棟(戶)出租,30000,1054.0,RPPOMLKLQHKGFEA97CC
臺北市,士林區,1140819,華廈(10層含以下有電梯),住家用,五層,7,0680828,29.75,9.0,1,1,1,有,有,有,獨立套房,9500,1056.0,RPSOMLKLQHKGFEA28CC
臺北市,士林區,1140815,華廈(10層含以下有電梯),住家用,四層,4,1060405,26.43,8.0,1,0,1,有,有,有,獨立套房,13000,1626.0,RPTOMLKLQHKGFEA38CC
臺北市,北投區,1140815,住宅大樓(11層含以上有電梯),Ｈ２多戶住宅,六層,13,1061116,196.16,59.34,4,2,2,有,無,有,整棟(戶)出租,38000,640.0,RPUOMLKLQHKGFEA48CC
臺北市,士林區,1140817,華廈(10層含以下有電梯),住家用,三層,5,0960216,26.96,8.16,1,0,1,有,有,有,獨立套房,12000,1471.0,RPVOMLKLQHKGFEA58CC
臺北市,北投區,1140820,公寓(5樓含以下無電梯),住家用,五層,5,0700502,76.32,23.09,2,1,1,有,有,無,整棟(戶)出租,15500,671.0,RPWOMLKLQHKGFEA68CC
臺北市,士林區,1140815,華廈(10層含以下有電梯),住家用,三層,4,1060405,25.189999999999998,7.62,1,0,1,有,有,有,獨立套房,13000,1706.0,RPXOMLKLQHKGFEA78CC
臺北市,士林區,1140815,華廈(10層含以下有電梯),住家用,一層,4,1060405,26.38,7.98,1,0,1,有,有,有,獨立套房,13000,1629.0,RPPPMLKLQHKGFEA08CC
臺北市,大安區,1140812,公寓(5樓含以下無電梯),住家用,三層,4,0600706,85.12,25.75,3,1,1,有,有,無,整棟(戶)出租,35100,1363.0,RPQNMLKLQHKGFFA08CC
臺北市,大安區,1140818,公寓(5樓含以下無電梯),住家用,二層,5,0741121,104.25,31.54,3,2,2,有,有,無,整棟(戶)出租,28000,888.0,RPRNMLKLQHKGFFA18CC
臺北市,大安區,1140812,公寓(5樓含以下無電梯),住家用,五層,5,0820113,13.22,4.0,4,1,2,有,有,無,分租雅房,13800,3451.0,RPSNMLKLQHKGFFA28CC
臺北市,文山區,1140819,公寓(5樓含以下無電梯),住家用,二層,5,0661230,66.24,20.04,2,1,1,有,有,無,整棟(戶)出租,29500,1472.0,RPTNMLLLQHKGFAA97CC
臺北市,文山區,1140818,公寓(5樓含以下無電梯),住家用,三層,4,0651130,139.16,42.1,4,2,2,有,無,無,整棟(戶)出租,34000,808.0,RPWNMLLLQHKGFAA28CC
臺北市,文山區,1140817,透天厝,住家用,全,4,0941228,34.29,10.37,6,0,3,有,有,無,分租雅房,8000,771.0,RPPOMLLLQHKGFAA67CC
臺北市,大同區,1140811,住宅大樓(11層含以上有電梯),國民住宅,十層,13,0880112,146.71,44.38,3,2,2,有,無,有,整棟(戶)出租,32000,721.0,RPRNMLLLQHKGFBA87CC
臺北市,萬華區,1140819,公寓(5樓含以下無電梯),住家用,五層,5,0640403,31.44,9.51,1,1,1,有,有,無,獨立套房,18000,1893.0,RPTNMLLLQHKGFBA08CC
臺北市,萬華區,1140818,住宅大樓(11層含以上有電梯),住家用,十層,11,0710324,21.57,6.52,1,0,1,有,有,有,獨立套房,14500,2222.0,RPXNMLLLQHKGFBA48CC
臺北市,萬華區,1140818,公寓(5樓含以下無電梯),住家用,三層,5,0640508,36.77,11.12,1,0,1,有,有,無,獨立套房,15000,1349.0,RPROMLLLQHKGFBA97CC
臺北市,大同區,1140820,公寓(5樓含以下無電梯),住家用,二層,4,0591130,53.77,16.27,2,1,1,有,有,無,整棟(戶)出租,19000,1168.0,RPVOMLLLQHKGFBA38CC
臺北市,萬華區,1140818,公寓(5樓含以下無電梯),住家用,三層,4,0630910,61.72,18.67,2,1,1,有,有,無,整棟(戶)出租,24000,1285.0,RPWOMLLLQHKGFBA48CC
臺北市,大同區,1140821,住宅大樓(11層含以上有電梯),住家用,十四層,18,0980724,100.46000000000001,30.39,2,1,1,有,有,有,整棟(戶)出租,60000,1974.0,RPOPMLLLQHKGFBA77CC
臺北市,萬華區,1140815,公寓(5樓含以下無電梯),住家用,一層,5,0700108,96.62,29.23,3,2,2,有,無,無,整棟(戶)出租,20000,684.0,RPSPMLLLQHKGFBA18CC
臺北市,中山區,1140816,住宅大樓(11層含以上有電梯),住家用,十一層,14,0920618,57.95,17.53,1,1,1,有,有,有,整棟(戶)出租,28000,1597.0,RPQNMLLLQHKGFCA87CC
臺北市,中山區,1140811,公寓(5樓含以下無電梯),住家用,四層,4,0570704,38.24,11.57,2,2,2,有,有,無,分租套房,29000,2507.0,RPRNMLLLQHKGFCA97CC
臺北市,中山區,1140811,公寓(5樓含以下無電梯),住家用,二層,5,0770713,161.11,48.74,3,2,2,有,有,無,整棟(戶)出租,45000,923.0,RPTNMLLLQHKGFCA18CC
臺北市,內湖區,1140811,公寓(5樓含以下無電梯),住家用,三層,5,0731019,18.25,5.52,4,1,1,有,有,無,分租雅房,11500,2083.0,RPVOMLLLQHKGFCA48CC
臺北市,中山區,1140818,住宅大樓(11層含以上有電梯),住家用,十四層,14,0980622,51.82,15.68,1,1,1,有,有,有,整棟(戶)出租,50000,3190.0,RPVPMLLLQHKGFCA58CC
臺北市,南港區,1140819,公寓(5樓含以下無電梯),住家用,四層,4,0651207,90.16,27.27,3,1,1,有,無,無,整棟(戶)出租,18000,660.0,RPPNMLLLQHKGFDA87CC
臺北市,松山區,1140821,住宅大樓(11層含以上有電梯),住家用,二層,12,0660514,153.49,46.43,0,0,0,無,無,有,,55000,1185.0,RPRNMLLLQHKGFDA08CC
臺北市,松山區,1140819,公寓(5樓含以下無電梯),住家用,二層,4,0640510,69.9,21.14,4,1,3,有,無,無,整棟(戶)出租,30000,1419.0,RPTNMLLLQHKGFDA28CC
臺北市,南港區,1140815,住宅大樓(11層含以上有電梯),集合住宅,六層,26,1131230,97.11,29.38,2,1,1,有,有,有,整棟(戶)出租,48000,1634.0,RPWNMLLLQHKGFDA58CC
臺北市,信義區,1140814,店面(店鋪),住家用,一層,4,0610324,66.12,20.0,0,0,1,有,無,無,,100000,5000.0,RPQOMLLLQHKGFDA08CC
臺北市,信義區,1140816,公寓(5樓含以下無電梯),住家用,二層,4,0631021,14.88,4.5,5,1,2,有,有,無,分租雅房,14500,3221.0,RPSOMLLLQHKGFDA28CC
臺北市,信義區,1140812,華廈(10層含以下有電梯),住家用,四層,7,0700504,98.14,29.69,3,2,2,有,有,有,整棟(戶)出租,37000,1246.0,RPTOMLLLQHKGFDA38CC
臺北市,松山區,1140819,華廈(10層含以下有電梯),住家用,五層,6,0660524,90.67,27.43,3,2,2,有,有,有,整棟(戶)出租,35000,1276.0,RPUOMLLLQHKGFDA48CC
臺北市,松山區,1140811,華廈(10層含以下有電梯),住家用,二層,7,0720818,22.79,6.89,4,2,2,有,有,有,分租雅房,11000,1596.0,RPOPMLLLQHKGFDA97CC
臺北市,北投區,1140819,公寓(5樓含以下無電梯),住家用,五層,5,0711227,25.27,7.64,4,0,4,有,有,無,分租套房,7700,1007.0,RPPNMLLLQHKGFEA97CC
臺北市,士林區,1140815,公寓(5樓含以下無電梯),住家用,二層,2,0560410,35.88,10.85,1,1,1,有,有,無,獨立套房,11000,1013.0,RPQNMLLLQHKGFEA08CC
臺北市,士林區,1140814,華廈(10層含以下有電梯),住家用,二層,4,1060405,27.63,8.36,1,0,1,有,有,有,獨立套房,13000,1555.0,RPRNMLLLQHKGFEA18CC
臺北市,士林區,1140813,透天厝,住商用,全,3,0580222,152.06,46.0,0,0,0,無,無,無,分層出租,70000,1522.0,RPSNMLLLQHKGFEA28CC
臺北市,士林區,1140815,華廈(10層含以下有電梯),住家用,一層,4,1060405,25.240000000000002,7.64,1,0,1,有,有,有,獨立套房,13000,1703.0,RPVNMLLLQHKGFEA58CC
臺北市,北投區,1140812,華廈(10層含以下有電梯),集合住宅,七層,8,1110729,136.18,41.19,2,1,1,有,無,有,整棟(戶)出租,40000,971.0,RPWNMLLLQHKGFEA68CC
臺北市,士林區,1140815,華廈(10層含以下有電梯),住家用,二層,4,1060405,26.78,8.1,1,0,1,有,有,有,獨立套房,13000,1605.0,RPXNMLLLQHKGFEA78CC
臺北市,士林區,1140814,華廈(10層含以下有電梯),住家用,四層,4,1060405,27.43,8.3,1,0,1,有,有,有,獨立套房,13000,1567.0,RPPOMLLLQHKGFEA08CC
臺北市,北投區,1140818,公寓(5樓含以下無電梯),住家用,二層,3,0610325,58.53,17.71,2,1,1,有,有,無,整棟(戶)出租,22000,1243.0,RPROMLLLQHKGFEA28CC
臺北市,北投區,1140818,公寓(5樓含以下無電梯),住家用,一層,3,0610325,56.97,17.23,2,1,1,有,無,無,整棟(戶)出租,26000,1509.0,RPSOMLLLQHKGFEA38CC
臺北市,北投區,1140820,住宅大樓(11層含以上有電梯),集合住宅,十七層,19,1130620,268.95000000000005,81.36,4,2,2,有,無,有,整棟(戶)出租,110000,1352.0,RPUOMLLLQHKGFEA58CC
臺北市,士林區,1140815,華廈(10層含以下有電梯),住家用,一層,4,1060405,25.1,7.59,1,0,1,有,有,有,獨立套房,13000,1712.0,RPVOMLLLQHKGFEA68CC
臺北市,文山區,1140815,住宅大樓(11層含以上有電梯),住家用,二十一層,24,0850104,44.849999999999994,13.57,1,0,1,有,有,有,整棟(戶)出租,15000,1106.0,RPPNMLMLQHKGFAA67CC
臺北市,文山區,1140818,公寓(5樓含以下無電梯),住家用,四層,4,0670404,71.44,21.61,3,1,1,有,有,無,整棟(戶)出租,21000,972.0,RPXNMLMLQHKGFAA48CC
臺北市,中正區,1140812,華廈(10層含以下有電梯),住家用,二層,6,0660603,10.11,3.06,8,1,6,有,有,有,分租雅房,12500,4087.0,RPROMLMLQHKGFAA97CC
臺北市,中正區,1140813,華廈(10層含以下有電梯),住家用,二層,6,0660603,17.61,5.33,8,1,6,有,有,有,分租套房,21100,3961.0,RPSOMLMLQHKGFAA08CC
臺北市,文山區,1140820,透天厝,住家用,全,2,0670530,10.52,3.18,4,1,2,有,有,無,分租雅房,10600,3331.0,RPTOMLMLQHKGFAA18CC
臺北市,中正區,1140819,華廈(10層含以下有電梯),住家用,二層,6,0660603,18.42,5.57,8,1,6,有,有,有,分租套房,20600,3697.0,RPUOMLMLQHKGFAA28CC
臺北市,文山區,1140818,透天厝,住家用,全,2,0670530,10.52,3.18,4,1,2,有,有,無,分租雅房,11100,3488.0,RPWOMLMLQHKGFAA48CC
臺北市,文山區,1140818,透天厝,住家用,全,2,0670530,10.52,3.18,4,1,2,有,有,無,分租雅房,8100,2545.0,RPPPMLMLQHKGFAA87CC
臺北市,文山區,1140822,透天厝,第八組：社會福利設施—兒童、少年福利機構、防空避難室兼停車空間、第三組：寄宿住宅、機房及水箱、停車空間，機房、第十九組：,全,12,1090504,33.0,9.98,16,2,16,有,有,有,分租套房,20500,2054.0,RPQPMLMLQHKGFAA97CC
臺北市,文山區,1140821,透天厝,第八組：社會福利設施—兒童、少年福利機構、防空避難室兼停車空間、第三組：寄宿住宅、機房及水箱、停車空間，機房、第十九組：,全,12,1090504,33.0,9.98,16,2,16,有,有,有,分租套房,20000,2004.0,RPTPMLMLQHKGFAA28CC
臺北市,文山區,1140819,透天厝,第八組：社會福利設施—兒童、少年福利機構、防空避難室兼停車空間、第三組：寄宿住宅、機房及水箱、停車空間，機房、第十九組：,全,12,1090504,33.0,9.98,16,2,16,有,有,有,分租套房,20000,2004.0,RPVPMLMLQHKGFAA48CC
臺北市,文山區,1140819,透天厝,第八組：社會福利設施—兒童、少年福利機構、防空避難室兼停車空間、第三組：寄宿住宅、機房及水箱、停車空間，機房、第十九組：,全,11,1090504,28.05,8.49,16,2,16,有,有,有,分租套房,19000,2239.0,RPWPMLMLQHKGFAA58CC
臺北市,萬華區,1140821,公寓(5樓含以下無電梯),住家用,二層,4,0651126,71.22,21.54,2,1,1,有,有,無,整棟(戶)出租,25000,1160.0,RPSNMLMLQHKGFBA08CC
臺北市,萬華區,1140819,住宅大樓(11層含以上有電梯),住家用,九層,12,0660829,34.19,10.34,1,0,1,有,有,有,獨立套房,16000,1547.0,RPOOMLMLQHKGFBA77CC
臺北市,萬華區,1140816,公寓(5樓含以下無電梯),住家用,三層,5,0640403,31.18,9.43,2,1,1,有,有,無,整棟(戶)出租,15000,1590.0,RPQOMLMLQHKGFBA97CC
臺北市,萬華區,1140822,華廈(10層含以下有電梯),（Ｈ２）集合住宅,三層,5,1120914,23.29,7.05,2,2,2,有,有,有,分租套房,15000,2129.0,RPUOMLMLQHKGFBA38CC
臺北市,萬華區,1140811,華廈(10層含以下有電梯),（Ｈ２）集合住宅,三層,5,1120914,32.17,9.73,2,2,2,有,有,有,分租套房,20000,2055.0,RPOPMLMLQHKGFBA87CC
臺北市,中山區,1140819,住宅大樓(11層含以上有電梯),住家用,十層,12,0681022,38.66,11.69,1,0,1,有,有,有,獨立套房,14000,1197.0,RPQNMLMLQHKGFCA97CC
臺北市,內湖區,1140820,華廈(10層含以下有電梯),住家用,三層,9,0981204,68.71000000000001,20.78,2,1,1,有,有,有,整棟(戶)出租,35100,1689.0,RPSNMLMLQHKGFCA18CC
臺北市,內湖區,1140820,住宅大樓(11層含以上有電梯),住家用,三層,14,0980106,39.25,11.87,1,0,1,有,有,有,獨立套房,17000,1432.0,RPTNMLMLQHKGFCA28CC
臺北市,中山區,1140816,住宅大樓(11層含以上有電梯),住家用,五層,12,1050914,57.9,17.51,1,1,1,有,有,有,整棟(戶)出租,40000,2284.0,RPVNMLMLQHKGFCA48CC
臺北市,中山區,1140820,公寓(5樓含以下無電梯),住家用,四層,4,0640317,34.61,10.47,4,0,4,有,有,無,分租套房,16000,1528.0,RPXNMLMLQHKGFCA68CC
臺北市,中山區,1140814,住宅大樓(11層含以上有電梯),住家用,五層,12,0970925,28.07,8.49,1,0,1,有,有,有,獨立套房,19000,2238.0,RPSOMLMLQHKGFCA28CC
臺北市,內湖區,1140819,公寓(5樓含以下無電梯),住家用,五層,5,0760207,114.78,34.72,3,2,2,有,有,無,整棟(戶)出租,26000,749.0,RPXOMLMLQHKGFCA78CC
臺北市,中山區,1140820,公寓(5樓含以下無電梯),住家用,四層,5,0610801,20.93,6.33,5,0,5,有,有,無,分租套房,11700,1848.0,RPTPMLMLQHKGFCA48CC
臺北市,中山區,1140820,住宅大樓(11層含以上有電梯),住家用,五層,14,0731101,124.22999999999999,37.58,3,2,2,有,無,有,整棟(戶)出租,45000,1197.0,RPUPMLMLQHKGFCA58CC
臺北市,信義區,1140815,公寓(5樓含以下無電梯),住家用,三層,4,0660624,98.98,29.94,3,2,1,有,無,無,整棟(戶)出租,31000,1035.0,RPPNMLMLQHKGFDA97CC
臺北市,松山區,1140819,公寓(5樓含以下無電梯),住家用,四層,5,0681105,89.84,27.18,3,1,2,有,有,無,整棟(戶)出租,31000,1141.0,RPQNMLMLQHKGFDA08CC
臺北市,信義區,1140819,住宅大樓(11層含以上有電梯),集合住宅,五層,15,0730608,87.97,26.61,2,2,1,有,有,有,整棟(戶)出租,32000,1203.0,RPQOMLMLQHKGFDA18CC
臺北市,松山區,1140818,公寓(5樓含以下無電梯),住家用,二層,4,0620910,100.73,30.47,3,1,1,有,無,無,整棟(戶)出租,37000,1214.0,RPUOMLMLQHKGFDA58CC
臺北市,信義區,1140820,住宅大樓(11層含以上有電梯),住家用,十層,15,0990901,74.46000000000001,22.52,1,2,1,有,有,有,整棟(戶)出租,90160,4003.0,RPWOMLMLQHKGFDA78CC
臺北市,信義區,1140820,公寓(5樓含以下無電梯),住家用,二層,4,0631228,95.39,28.86,3,2,2,有,有,無,整棟(戶)出租,30000,1040.0,RPXOMLMLQHKGFDA88CC
臺北市,松山區,1140821,公寓(5樓含以下無電梯),住家用,四層,5,0850912,58.09,17.57,1,1,1,有,有,無,獨立套房,21800,1241.0,RPUPMLMLQHKGFDA68CC
臺北市,南港區,1140815,住宅大樓(11層含以上有電梯),住家用,七層,12,0990409,178.14,53.89,3,2,2,有,無,有,整棟(戶)出租,55000,1021.0,RPVPMLMLQHKGFDA78CC
臺北市,士林區,1140815,住宅大樓(11層含以上有電梯),住家用,三層,14,0970506,183.94,55.64,3,2,2,有,有,有,獨立套房,75538,1358.0,RPSNMLMLQHKGFEA38CC
臺北市,士林區,1140815,店面(店鋪),住家用,一層,5,0690506,124.72,37.73,0,2,1,有,無,無,,54000,1431.0,RPTNMLMLQHKGFEA48CC
臺北市,士林區,1140815,華廈(10層含以下有電梯),住家用,四層,4,1060405,26.48,8.01,1,0,1,有,有,有,獨立套房,13000,1623.0,RPUNMLMLQHKGFEA58CC
臺北市,北投區,1140820,公寓(5樓含以下無電梯),住家用,五層,5,0670717,28.49,8.62,4,0,4,有,有,無,分租套房,11000,1276.0,RPWNMLMLQHKGFEA78CC
臺北市,北投區,1140820,公寓(5樓含以下無電梯),住家用,五層,5,0670717,28.49,8.62,4,0,4,有,有,無,分租套房,11000,1276.0,RPXNMLMLQHKGFEA88CC
臺北市,士林區,1140819,華廈(10層含以下有電梯),住家用,五層,5,0960216,27.009999999999998,8.17,1,0,1,有,有,有,獨立套房,10000,1224.0,RPOOMLMLQHKGFEA08CC
臺北市,北投區,1140820,華廈(10層含以下有電梯),住家用,六層,7,0700424,34.46,10.42,1,1,1,有,有,有,分層出租,16500,1583.0,RPVOMLMLQHKGFEA78CC
臺北市,士林區,1140815,華廈(10層含以下有電梯),住家用,二層,4,1060405,25.189999999999998,7.62,1,0,1,有,有,有,獨立套房,13000,1706.0,RPOPMLMLQHKGFEA18CC
臺北市,大安區,1140814,店面(店鋪),住家用,一層,7,0620924,136.16,41.19,0,0,2,有,無,有,,102401,2486.0,RPVNMLMLQHKGFFA78CC
臺北市,大安區,1140815,公寓(5樓含以下無電梯),住家用,三層,4,0620707,81.94,24.79,3,2,1,有,有,無,整棟(戶)出租,40000,1614.0,RPPOMLMLQHKGFFA28CC
臺北市,文山區,1140813,華廈(10層含以下有電梯),住家用,五層,7,0731115,105.85000000000001,32.02,3,2,2,有,有,有,整棟(戶)出租,39000,1218.0,RPPNMLNLQHKGFAA77CC
臺北市,中山區,1140811,住宅大樓(11層含以上有電梯),住家用,五層,11,0961108,254.35999999999999,76.94,3,2,3,有,有,有,整棟(戶)出租,102900,1337.0,RPPNMLOLQHKGFCA08CC
臺北市,內湖區,1140815,住宅大樓(11層含以上有電梯),住家用,十八層,18,0991123,109.63,33.16,3,2,2,有,無,有,整棟(戶)出租,51855,1564.0,RPQNMLOLQHKGFCA18CC
臺北市,文山區,1140820,公寓(5樓含以下無電梯),住家用,二層,4,0671115,89.68,27.13,3,2,1,有,有,無,整棟(戶)出租,26000,958.0,RPQNMLPLQHKGFAA08CC
臺北市,文山區,1140820,住宅大樓(11層含以上有電梯),住家用,十層,17,0850925,29.15,8.82,1,0,1,有,有,有,獨立套房,11500,1304.0,RPRNMLPLQHKGFAA18CC
臺北市,中正區,1140811,透天厝,住商用,全,5,0620727,17.23,5.21,16,4,12,有,有,無,分租套房,16000,3070.0,RPSNMLPLQHKGFAA28CC
臺北市,文山區,1140821,公寓(5樓含以下無電梯),住家用,一層,4,0771111,93.61,28.32,3,2,2,有,有,無,整棟(戶)出租,35000,1236.0,RPTNMLPLQHKGFAA38CC
臺北市,中正區,1140813,透天厝,住商用,全,5,0620727,34.39,10.4,16,4,12,有,有,無,分租套房,24500,2355.0,RPVNMLPLQHKGFAA58CC
臺北市,中正區,1140811,透天厝,住商用,全,5,0620727,17.23,5.21,16,4,12,有,有,無,分租套房,16000,3070.0,RPWNMLPLQHKGFAA68CC
臺北市,中正區,1140813,透天厝,住商用,全,5,0620727,34.39,10.4,16,4,12,有,有,無,分租套房,24500,2355.0,RPXNMLPLQHKGFAA78CC
臺北市,大同區,1140820,華廈(10層含以下有電梯),住家用,二層,10,1010403,157.17,47.54,3,2,2,有,有,有,整棟(戶)出租,80000,1683.0,RPPNMLPLQHKGFBA08CC
臺北市,大同區,1140821,華廈(10層含以下有電梯),住家用,四層,7,1110908,68.11,20.6,2,1,1,有,有,有,整棟(戶)出租,34100,1655.0,RPTNMLPLQHKGFBA48CC
臺北市,大同區,1140822,公寓(5樓含以下無電梯),住家用,三層,5,0670204,56.13,16.98,3,1,1,有,無,無,整棟(戶)出租,20500,1207.0,RPUNMLPLQHKGFBA58CC
臺北市,萬華區,1140820,住宅大樓(11層含以上有電梯),住家用,十一層,12,0840721,43.31,13.1,1,1,1,有,有,有,獨立套房,16000,1221.0,RPVNMLPLQHKGFBA68CC
臺北市,大同區,1140820,公寓(5樓含以下無電梯),住家用,三層,4,0631206,107.85,32.62,3,2,1,有,無,無,整棟(戶)出租,26500,812.0,RPSOMLPLQHKGFBA48CC
臺北市,萬華區,1140820,公寓(5樓含以下無電梯),住家用,二層,2,,37.6,11.37,2,1,1,有,無,無,整棟(戶)出租,15000,1319.0,RPXOMLPLQHKGFBA98CC
臺北市,大同區,1140822,公寓(5樓含以下無電梯),住家用,三層,5,0640723,36.67,11.09,1,0,1,有,無,無,獨立套房,14000,1262.0,RPOPMLPLQHKGFBA18CC
